bus_line_name,station_name,location,geo
绵阳63公交车路线(热电厂—金峰),天泰食品城,"104.727882,31.433802","{'formatted_address': '四川省绵阳市涪城区天泰食品城', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.727882,31.433802', 'level': '兴趣点'}"
绵阳63公交车路线(热电厂—金峰),赵家沟,"104.727043,31.424831","{'formatted_address': '四川省绵阳市涪城区赵家沟', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.727043,31.424831', 'level': '道路'}"
绵阳63公交车路线(热电厂—金峰),雷达站,"104.719765,31.418244","{'formatted_address': '四川省绵阳市涪城区雷达站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.719765,31.418244', 'level': '兴趣点'}"
绵阳63公交车路线(热电厂—金峰),招呼站(节能砖厂),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳63公交车路线(热电厂—金峰),广福村二社,"105.369037,31.429407","{'formatted_address': '四川省绵阳市盐亭县广福村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '盐亭县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510723', 'street': [], 'number': [], 'location': '105.369037,31.429407', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),招呼站(凤凰立交),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳63公交车路线(热电厂—金峰),广福村一社,"105.369037,31.429407","{'formatted_address': '四川省绵阳市盐亭县广福村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '盐亭县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510723', 'street': [], 'number': [], 'location': '105.369037,31.429407', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),招呼站(森林休闲庄),"104.715026,31.399102","{'formatted_address': '四川省绵阳市涪城区森林休闲庄', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.715026,31.399102', 'level': '兴趣点'}"
绵阳63公交车路线(热电厂—金峰),新顺村三社,"104.714783,31.399462","{'formatted_address': '四川省绵阳市涪城区新顺村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714783,31.399462', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),新顺村四社,"104.714783,31.399462","{'formatted_address': '四川省绵阳市涪城区新顺村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714783,31.399462', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),吴家路口,"104.709244,31.387131","{'formatted_address': '四川省绵阳市涪城区吴家路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.709244,31.387131', 'level': '道路'}"
绵阳63公交车路线(热电厂—金峰),凉水村二社,"104.872326,31.100112","{'formatted_address': '四川省绵阳市三台县凉水村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.872326,31.100112', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),招呼站(五龙村),"105.724058,31.110429","{'formatted_address': '四川省绵阳市盐亭县五龙村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '盐亭县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510723', 'street': [], 'number': [], 'location': '105.724058,31.110429', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),朵朵树村三社,"104.714370,31.365459","{'formatted_address': '四川省绵阳市涪城区朵朵树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714370,31.365459', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),朵朵树村五社,"104.714370,31.365459","{'formatted_address': '四川省绵阳市涪城区朵朵树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714370,31.365459', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),招呼站(朵朵树),"104.714370,31.365459","{'formatted_address': '四川省绵阳市涪城区朵朵树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714370,31.365459', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),高碑垭,"104.724835,31.355902","{'formatted_address': '四川省绵阳市涪城区高碑垭村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.724835,31.355902', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),团阳寺村八社,"104.712184,31.351182","{'formatted_address': '四川省绵阳市涪城区团阳寺村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.712184,31.351182', 'level': '村庄'}"
绵阳63公交车路线(热电厂—金峰),杨家镇,"104.719349,31.339913","{'formatted_address': '四川省绵阳市涪城区杨家镇', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.719349,31.339913', 'level': '乡镇'}"
绵阳63公交车路线(热电厂—金峰),招呼站(原香农业),"104.717505,31.341897","{'formatted_address': '四川省绵阳市涪城区原香农业', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.717505,31.341897', 'level': '兴趣点'}"
绵阳6路(三台)公交车路线(旅游车站—文峰电站),旅游车站,"105.076835,31.082686","{'formatted_address': '四川省绵阳市三台县旅游车站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.076835,31.082686', 'level': '兴趣点'}"
绵阳6路(三台)公交车路线(旅游车站—文峰电站),老西门,"105.085503,31.086042","{'formatted_address': '四川省绵阳市三台县老西门', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.085503,31.086042', 'level': '村庄'}"
绵阳6路(三台)公交车路线(旅游车站—文峰电站),大佛寺,"105.083943,31.079784","{'formatted_address': '四川省绵阳市三台县大佛寺', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.083943,31.079784', 'level': '村庄'}"
绵阳6路(三台)公交车路线(旅游车站—文峰电站),三台南桥,"105.085216,31.085707","{'formatted_address': '四川省绵阳市三台县南桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.085216,31.085707', 'level': '兴趣点'}"
绵阳6路(三台)公交车路线(旅游车站—文峰电站),台棉,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),马路崖,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),河龙桥,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),回龙阁,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),慕禹小学,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),慕禹,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),十字岭,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),刘家店,,
绵阳6路(三台)公交车路线(旅游车站—文峰电站),文峰小学,"104.738133,31.555214","{'formatted_address': '四川省绵阳市游仙区文峰', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.738133,31.555214', 'level': '热点商圈'}"
绵阳6路(三台)公交车路线(旅游车站—文峰电站),文峰电站,"105.181351,31.060352","{'formatted_address': '四川省绵阳市三台县文峰电站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.181351,31.060352', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),公交金轮枢纽(总站),,
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),新天地步行街站,"104.745810,31.775514","{'formatted_address': '四川省绵阳市江油市新天地步行街', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.745810,31.775514', 'level': '道路'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),五路口站,"104.747673,31.770586","{'formatted_address': '四川省绵阳市江油市五路口', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.747673,31.770586', 'level': '村庄'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),三合场站,,
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),南苑新村站,"104.750549,31.761419","{'formatted_address': '四川省绵阳市江油市南苑新村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.750549,31.761419', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),新川破碎机厂站,"104.684870,31.466913","{'formatted_address': '四川省绵阳市涪城区新川', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.684870,31.466913', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),工业园区管委站,"104.745361,31.750065","{'formatted_address': '四川省绵阳市江油市工业园区', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.745361,31.750065', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),江矿机械站,"104.738914,31.749509","{'formatted_address': '四川省绵阳市江油市江矿机械', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.738914,31.749509', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),爱心小区站,"104.743210,31.744492","{'formatted_address': '四川省绵阳市江油市爱心小区', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.743210,31.744492', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),涪江三桥站,"104.732271,31.743133","{'formatted_address': '四川省绵阳市江油市涪江三桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.732271,31.743133', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),响当当饲料厂站,"104.739052,31.734293","{'formatted_address': '四川省绵阳市江油市响当当饲料厂', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.739052,31.734293', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),工业园区东二期新区站,"104.736824,31.728662","{'formatted_address': '四川省绵阳市江油市区东二期', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.736824,31.728662', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),金林七队站,"104.733169,31.719274","{'formatted_address': '四川省绵阳市江油市金林', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.733169,31.719274', 'level': '乡镇'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),树德堰路口站,,
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),招呼站(6、8、9、10),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),彰明信用社站,"104.728554,31.715929","{'formatted_address': '四川省绵阳市江油市彰明信用社', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.728554,31.715929', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),彰明镇站,"104.723870,31.712664","{'formatted_address': '四川省绵阳市江油市彰明镇', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.723870,31.712664', 'level': '乡镇'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),招呼站(6、8、9、10),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),赵家老院子站,,
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),南江村站,"105.166459,31.768228","{'formatted_address': '四川省绵阳市梓潼县南江村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '梓潼县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510725', 'street': [], 'number': [], 'location': '105.166459,31.768228', 'level': '村庄'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),招呼站(6、8、9、10),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),福田村站,"104.499184,31.633196","{'formatted_address': '四川省绵阳市北川羌族自治县福田村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '北川羌族自治县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510726', 'street': [], 'number': [], 'location': '104.499184,31.633196', 'level': '村庄'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),招呼站(6、8、9、10),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),牟家湾站,,
绵阳6路(江油)公交车路线(公交金轮枢纽(总站)—龙凤站),鲁班村站,"104.721433,31.648687","{'formatted_address': '四川省绵阳市江油市鲁班村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.721433,31.648687', 'level': '村庄'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),安州区客运站,"104.567187,31.534886","{'formatted_address': '四川省绵阳市安州区', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.567187,31.534886', 'level': '区县'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),安州中学,"104.557335,31.536579","{'formatted_address': '四川省绵阳市安州区安州中学', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.557335,31.536579', 'level': '兴趣点'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),安州长虹南站,,
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),五路口,"104.747673,31.770586","{'formatted_address': '四川省绵阳市江油市五路口', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.747673,31.770586', 'level': '村庄'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),广厦景园,"104.564440,31.536031","{'formatted_address': '四川省绵阳市安州区广厦景园', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.564440,31.536031', 'level': '兴趣点'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),农业银行,"104.736641,31.777020","{'formatted_address': '四川省绵阳市江油市农业银行', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.736641,31.777020', 'level': '兴趣点'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),文星阁,"104.564325,31.528540","{'formatted_address': '四川省绵阳市安州区文星阁', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.564325,31.528540', 'level': '村庄'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),白鹤林小区,"104.567315,31.527570","{'formatted_address': '四川省绵阳市安州区白鹤林小区', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.567315,31.527570', 'level': '兴趣点'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),永丰九组,,
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),恒跃名城,,
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),竹林三组,"104.577583,31.515087","{'formatted_address': '四川省绵阳市安州区竹林三组', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.577583,31.515087', 'level': '村庄'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),弥勒寺,,
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),金凤村一组,"104.161752,32.057468","{'formatted_address': '四川省绵阳市北川羌族自治县金凤村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '北川羌族自治县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510726', 'street': [], 'number': [], 'location': '104.161752,32.057468', 'level': '村庄'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),石安村二组,"104.589722,31.498554","{'formatted_address': '四川省绵阳市安州区石安村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.589722,31.498554', 'level': '村庄'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),青安路,"104.589134,31.502100","{'formatted_address': '四川省绵阳市安州区青安路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.589134,31.502100', 'level': '道路'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),界牌综合市场,"104.594735,31.497480","{'formatted_address': '四川省绵阳市安州区界牌', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.594735,31.497480', 'level': '热点商圈'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),界牌中学,"104.594263,31.497271","{'formatted_address': '四川省绵阳市安州区界牌中学', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.594263,31.497271', 'level': '兴趣点'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),77123部队,"104.743020,31.468927","{'formatted_address': '四川省绵阳市涪城区77123部队', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.743020,31.468927', 'level': '兴趣点'}"
绵阳6路(安州区)公交车路线(安州区客运站—安洲机动车检测站),安洲机动车检测站,,
绵阳62公交车路线(火车客站广场—团鱼村委会),火车客站广场,"104.716323,31.458812","{'formatted_address': '四川省绵阳市涪城区火车客站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.716323,31.458812', 'level': '兴趣点'}"
绵阳62公交车路线(火车客站广场—团鱼村委会),花园南街口,"104.716880,31.454294","{'formatted_address': '四川省绵阳市涪城区花园南街', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.716880,31.454294', 'level': '道路'}"
绵阳62公交车路线(火车客站广场—团鱼村委会),洞天公园,"104.727458,31.452582","{'formatted_address': '四川省绵阳市涪城区洞天公园', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.727458,31.452582', 'level': '兴趣点'}"
